-5860,79.8977,36.8251,1.44926,1138.72,1.86949E-05
-5859,79.8941,36.8238,1.44921,1138.72,1.86948E-05
-5858,79.8906,36.8225,1.44917,1138.71,1.86947E-05
-5857,79.887,36.8212,1.44913,1138.71,1.86946E-05
-5856,79.8834,36.8199,1.44909,1138.7,1.86945E-05
-5855,79.8799,36.8187,1.44905,1138.7,1.86944E-05
-5854,79.8763,36.8174,1.44901,1138.7,1.86943E-05
-5853,79.8727,36.8161,1.44897,1138.69,1.86942E-05
-5852,79.8692,36.8148,1.44893,1138.69,1.86941E-05
-5851,79.8656,36.8135,1.44889,1138.69,0.000018694
-5850,79.862,36.8123,1.44885,1138.68,1.86939E-05
-5849,79.8585,36.811,1.44881,1138.68,1.86938E-05
-5848,79.8549,36.8097,1.44877,1138.67,1.86937E-05
-5847,79.8513,36.8084,1.44873,1138.67,1.86936E-05
-5846,79.8478,36.8072,1.44868,1138.67,1.86935E-05
-5845,79.8442,36.8059,1.44864,1138.66,1.86934E-05
-5844,79.8406,36.8046,1.4486,1138.66,1.86933E-05
-5843,79.8371,36.8033,1.44856,1138.66,1.86932E-05
-5842,79.8335,36.802,1.44852,1138.65,1.86931E-05
-5841,79.8299,36.8008,1.44848,1138.65,0.000018693
-5840,79.8264,36.7995,1.44844,1138.64,1.86929E-05
-5839,79.8228,36.7982,1.4484,1138.64,1.86929E-05
-5838,79.8192,36.7969,1.44836,1138.64,1.86928E-05
-5837,79.8157,36.7956,1.44832,1138.63,1.86927E-05
-5836,79.8121,36.7944,1.44828,1138.63,1.86926E-05
-5835,79.8085,36.7931,1.44824,1138.63,1.86925E-05
-5834,79.805,36.7918,1.4482,1138.62,1.86924E-05
-5833,79.8014,36.7905,1.44815,1138.62,1.86923E-05
-5832,79.7978,36.7893,1.44811,1138.61,1.86922E-05
-5831,79.7943,36.788,1.44807,1138.61,1.86921E-05
-5830,79.7907,36.7867,1.44803,1138.61,0.000018692
-5829,79.7871,36.7854,1.44799,1138.6,1.86919E-05
-5828,79.7836,36.7841,1.44795,1138.6,1.86918E-05
-5827,79.78,36.7829,1.44791,1138.6,1.86917E-05
