0.224,Hornady,HP/BEE 2229,45,45,0.5,0.128,0.108,0.108,0.108,0.108,0.108,0,0,0,0
0.224,Hornady,HORNET 2230,45,45,0.61,0.128,0.202,0.202,0.202,0.202,0.202,0,0,0,0
0.224,Hornady,V-MAX BT 22241,40,40,0.689,0.114,0.2,0.2,0.2,0.2,0.2,0,0,0,0
0.224,Hornady,V-MAX 22252,35,35,0.517,0.1,0.109,0.109,0.109,0.109,0.109,0,0,0,0
0.224,IMI,FMJBT SS109,62,62,0.869,0.177,0.307,0.307,0.307,0.307,0.307,0,0,0,0
0.224,IMI,FMJBT M855,62,62,0.872,0.177,0.349,0.349,0.349,0.349,0.349,0,0,0,0
0.224,IMI,FMJBT M193,55,55,0.745,0.157,0.274,0.274,0.274,0.274,0.274,0,0,0,0
0.224,Impala,LWHV LS Bullet,35,35,0.661,0.1,0.16,0.155,0.15,0.145,0.145,3035,2700,2000,0
0.224,Impala,RNFP KO Bullet,50,50,0.756,0.142,0.155,0.155,0.155,0.155,0.155,0,0,0,0
0.224,Impala,LWHV LS Bullet,50,50,0.893,0.142,0.204,0.204,0.204,0.204,0.204,0,0,0,0
0.224,Impala,RNFP KO Bullet,45,45,0.692,0.128,0.12,0.12,0.12,0.12,0.12,0,0,0,0
0.224,Impala,LWHV LS Bullet,30,30,0.532,0.085,0.12,0.12,0.12,0.12,0.12,0,0,0,0
0.224,JLK,VLD 2290,90,90,1.225,0.256,0.58,0.58,0.58,0.58,0.58,0,0,0,0
0.224,JLK,VLD 2280,80,80,1.12,0.228,0.51,0.51,0.51,0.51,0.51,0,0,0,0
0.224,JLK,VLD 2275,75,75,1.05,0.214,0.425,0.425,0.425,0.425,0.425,0,0,0,0
0.224,JLK,LD,65,65,0.94,0.185,0.397,0.397,0.397,0.397,0.397,0,0,0,0
0.224,JLK,LD,60,60,0.805,0.171,0.339,0.339,0.339,0.339,0.339,0,0,0,0
0.224,JLK,LD,55,55,0.77,0.157,0.33,0.33,0.33,0.33,0.33,0,0,0,0
0.224,JLK,LD,52,52,0.765,0.148,0.309,0.309,0.309,0.309,0.309,0,0,0,0
0.224,LYM,LRN GC 225462,57,57.75,0.61,0.164,0.107,0.131,0.152,0.152,0.152,2400,1800,0,0
0.224,LYM,LFN GC 225415,49,49.75,0.58,0.142,0.116,0.14,0.168,0.208,0.2,2400,1800,1300,800
0.224,LYM,LRN GC 225438,44,44.75,0.5,0.127,0.094,0.107,0.122,0.15,0.16,2400,1800,1300,800
0.224,LYM,LFN GC 225107,37,37.75,0.42,0.107,0.091,0.099,0.108,0.108,0.108,2400,1800,0,0
0.224,Lapua,SPBT B421,71,71,0.88,0.202,0.372,0.372,0.372,0.372,0.372,0,0,0,0
0.224,Lapua,Scenar GB501 5010,70,70,0.965,0.199,0.321,0.321,0.321,0.321,0.321,0,0,0,0
0.224,Lapua,SP E372 5004,55,55,0.669,0.157,0.202,0.202,0.202,0.202,0.202,0,0,0,0
0.224,Lapua,SP E369 5002,55,55,0.669,0.157,0.208,0.208,0.208,0.208,0.208,0,0,0,0
0.224,Lapua,FMJ S382 5001,55,55,0.709,0.157,0.245,0.245,0.245,0.245,0.245,0,0,0,0
0.224,Lapua,FMJ S350 5003,55,55,0.709,0.157,0.251,0.251,0.251,0.251,0.251,0,0,0,0
0.224,Lapua,HPCE G494 5007,51,51,0.722,0.145,0.221,0.221,0.221,0.221,0.221,0,0,0,0
0.224,Lapua,SP E346,50,50,0.61,0.142,0.18,0.18,0.18,0.18,0.18,0,0,0,0
0.224,MEN,SP,55,55,N/A,0.157,0.236,0.236,0.236,0.236,0.236,0,0,0,0
0.224,MEN,FMJ,55,55,N/A,0.157,0.251,0.251,0.251,0.251,0.251,0,0,0,0
0.224,MEN,SPBT Match,52,52,N/A,0.148,0.219,0.219,0.219,0.219,0.219,0,0,0,0
0.224,MEN,SP,50,50,N/A,0.142,0.221,0.221,0.221,0.221,0.221,0,0,0,0
0.224,MEN,FMJ,50,50,N/A,0.142,0.183,0.183,0.183,0.183,0.183,0,0,0,0
0.224,MEN,SP,45,45,N/A,0.128,0.15,0.15,0.15,0.15,0.15,0,0,0,0
0.224,MEN,FMJ RN,45,45,N/A,0.128,0.133,0.133,0.133,0.133,0.133,0,0,0,0
0.224,Mil,FMJ - S109,63,63,0.866,0.179,0.307,0.307,0.307,0.307,0.307,0,0,0,0
